Source_Node,Target_Node,Weight,Direction_Confidence
FAM162A,PPP1R3B,0.0192290786653757,0.5637742961942664
TOMM40,CSNK1G2,0.0192257948219776,0.9509509635497012
TNRC18,OBSL1,0.019225176423788,0.929705511328052
NAT14,G6PD,0.0192243512719869,0.97610937931314
FAM53B,WDR62,0.0192160829901695,0.5750352354065877
MMP14,SLC2A1,0.0192149616777896,0.3263809881688355
SBF1,PARP10,0.0192005522549152,0.9972894763998807
SHARPIN,PKN1,0.019198790192604,0.7578546433394776
CLCN7,FAM171A2,0.0191972758620977,0.9960454872690766
IL1RL1,ADAMTS9,0.0191967748105525,0.2225115672882611
RP11-724O16.1,DNAL1,0.0191944502294063,0.2874422451373595
ESRRB,RHO,0.0191808436065912,0.66557059168286
DHCR24,FABP3,0.01917090639472,0.3002760194414612
FOSL2,EFNA1,0.0191695932298898,0.4250351876297208
AES,CRAT,0.0191658493131399,0.9780478087077382
FASTK,GIPC1,0.0191648956388235,0.2237007424648091
NUCB1,TMEM129,0.0191630460321903,0.952208346958201
PLA2G6,BAIAP3,0.0191564429551363,0.9962003945544856
JUND,MIDN,0.019125698134303,0.2255493687720036
RELT,MNT,0.0191124640405178,0.8115942714661664
KDM5D,EIF1AX,0.0191123951226472,0.3679498651017968
PPP1R37,U2AF2,0.0191111732274293,0.5051905246615065
IDH1,PLOD2,0.0191111210733652,0.3195243878266055
XYLT2,ARHGAP33,0.0191085655242204,0.5079941324658054
LMF2,FSCN1,0.0191019549965858,0.962605435788854
REXO1,ARHGAP39,0.0190994273871183,0.97242142051127
C16orf45,SYT7,0.0190985798835754,0.5747501443963078
KLF10,ATF3,0.0190891399979591,0.053694290281188
CXCL2,BIRC3,0.0190776083618402,0.2202984962881112
PPP1R3B,SLC39A14,0.0190730448812246,0.4965532440905178
EGLN3,STC2,0.019072076305747,0.5671151468607013
GFAP,C3,0.019069418311119,0.5693400503889641
LLGL1,CASKIN2,0.0190690662711858,0.90820678155695
MT1G,MT1M,0.019065037369728,0.4683507031991509
TMEM129,FAM89B,0.0190625544637441,0.5401276059080024
SYT2,AHNAK2,0.0190423522144556,0.2361394637841803
ADGRG1,SPSB1,0.0190411582589149,0.7983667813544124
MIIP,STK11IP,0.0190400667488574,0.9125365731993744
TMEM59L,ACAP3,0.0190354865044355,0.8935551095017344
ETNK1,BCAP29,0.0190198197960853,0.4699944226426564
NAA50,SLK,0.0190197881311178,0.2886186815689947
OCLN,GTF2H2,0.0190038979053497,0.2370597400035428
IGSF8,TOM1L2,0.0189976468682289,0.9037724668416094
TXLNG,ZFX,0.0189885161817073,0.0267295196833135
GRIK5,TTYH1,0.0189877599477767,0.9597766796374768
CTSD,ATP6V0E2,0.0189836751669645,0.4700160533835221
STAT3,PPP1R3B,0.0189788192510604,0.2554324407283308
ATAD2B,RALGAPA1,0.0189736355096101,0.4953901744452317
BLOC1S5-TXNDC5,TXNDC5,0.0189581606537103,0.1392137710926561
HILPDA,SMIM3,0.0189476069062948,0.2909710403506562
SLC39A13,CLASRP,0.0189466383308172,0.9524480040739098
AC090094.1,AL109923.1,0.0189387258142232,0.0103202670164251
PRKCSH,LMF2,0.018929399549961,0.9551687098692008
HGF,OSMR,0.0189206451177597,0.4453431863103353
TXLNG,USP9X,0.018920361995697,0.1085419638156291
PACS2,PKN1,0.0189138576388359,0.9446141387435872
CNOT6,ZNF260,0.0189046412706375,0.9761302630541674
BRSK1,SEZ6,0.0188896693289279,0.9208820933709232
FCGR3A,HLA-DRA,0.0188885852694511,0.2743950571274957
GADD45B,ATF3,0.0188836306333541,0.1954389693058705
AHNAK2,SLC17A6,0.0188817996531724,0.2045520068599675
SDS,HBEGF,0.0188788399100303,0.1979639399848916
SNX15,ARL2-SNX15,0.0188774690032005,0.2474198977071659
SERPINA3,SERPINA3,0.0188723765313625,0.1549974781480348
FOS,RASD1,0.0188708677887916,0.056185150624559
SECISBP2L,APPBP2,0.0188696179538965,0.9276148495078655
GIT1,FAM89B,0.0188648216426372,0.995299462065081
GPR162,PHPT1,0.0188627913594245,0.4899554580487166
HLA-DRA,HLA-DPA1,0.0188493151217699,0.0590001812485335
ZGPAT,TSSC4,0.0188415478914976,0.92479909510693
STAT3,ICAM1,0.0188387688249349,0.2185561007240601
MCRIP1,FAM234A,0.0188385117799043,0.9762650925055556
COPE,RPL28,0.018834788352251,0.4986786325401182
CSRNP1,ZFP36,0.0188335832208395,0.2658141277254356
PALM,RRBP1,0.0188315249979496,0.968893107959296
SERPING1,HLA-B,0.0188310779631137,0.6349134113122625
OSMR,PDPN,0.0188292227685451,0.4081950086112497
NRTN,AKNA,0.0188264641910791,0.4703369394954492
SPOPL,LEMD3,0.0188219994306564,0.3902180361842825
CKB,FAM53B,0.0188183076679706,0.9872487900849924
IQSEC3,SYT7,0.0188175030052661,0.4423926433104065
MCRIP1,GPAA1,0.0188128110021352,0.9549066553149832
FRMPD4,ONECUT2,0.0188122522085905,0.0063928446692282
ZNF654,STRN,0.0188022200018167,0.2106475080822496
RAI1,ARID5A,0.0187822747975587,0.9741698827801468
NDUFA11,MRPL54,0.0187674183398485,0.9448257766620504
VEGFA,C10orf10,0.0187658220529556,0.4941916179046275
PSD,SLC25A6,0.0187570992857217,0.9879739339344232
ZNF385A,SLC25A6,0.0187557563185691,0.9929659993099468
TCEA2,SCAF11,0.0187507215887308,0.9857102147130584
ADGRG1,HLA-E,0.0187432989478111,0.4959980836601351
ADGRL1,DBP,0.0187300741672515,0.9878260733335504
UHMK1,SMG1,0.0187267381697893,0.8225489043246644
SH3GLB2,INO80B-WBP1,0.0187263302505016,0.9982639850370012
MED13,ASXL2,0.0187192056328058,0.6894102192559295
BOP1,SCAF1,0.0187167432159185,0.9741176460576572
ACAP3,LRP3,0.0187164861708879,0.9741651763233746
CAMK2B,DMTN,0.0187054239213466,0.9675478082731548
HAPLN4,AHNAK2,0.0186972878873348,0.4846840005672774
VPS51,RABL6,0.0186955574899911,0.4914484321039519
BAMBI,CYR61,0.0186935123056173,0.2663320317466806
VEGFA,PFKFB3,0.018682487308979,0.377561003332406
AHDC1,BAHCC1,0.0186805836856365,0.8625473637414085
CACNG7,DTX1,0.0186782609671354,0.3028238526293916
ONECUT3,ONECUT2,0.018669918179512,0.0375677403529946
KLC2,CACFD1,0.018667846918106,0.8132747864406961
MICU3,MZT1,0.0186662171036005,0.0553826484521962
PLCD3,PIP5K1C,0.0186609365046024,0.9382697039766528
PIN1,TSC2,0.0186571255326271,0.9196784707489688
STUB1,MRPL38,0.0186541955918073,0.9870619398892082
DUSP1,PCK1,0.0186480600386858,0.0149758497690695
CD44,CAV1,0.0186340324580669,0.3979277933416584
FKBP5,ARL4D,0.0186216589063406,0.2750667876412141
FOSB,GADD45B,0.0186158157885074,0.197221697300257
FAM3A,PRR12,0.0186141561716794,0.8934015946087631
SH3D21,FGF11,0.0186081919819116,0.4619734074807023
TUBGCP6,SEPN1,0.0186081640422344,0.9982694535854484
TCAF2,SERPINA3,0.0186057239770889,0.8231937112753105
FOSL1,LIF,0.0186041984707117,0.1595152768876189
ABCC3,SERPINA3,0.0186007712036371,0.0543764081485111
MIDN,EGR3,0.0186005290597677,0.2042362450384743
HLA-DRA,HLA-DOA,0.0186000429093837,0.2804334112172469
SNX8,GAMT,0.0185992959886789,0.9891234984905346
MAPK8IP3,SAMD14,0.0185982268303632,0.998199193591472
RPL35,LAMTOR4,0.0185981635004282,0.8242807244752243
HK2,P4HA1,0.0185946878045797,0.2384187369216757
TCEA1,NAA50,0.0185945611447095,0.7752694656782958
AVPI1,DUSP1,0.0185903068631887,0.2171918217076022
GPSM1,ZDHHC8,0.018585180863738,0.8876715923342698
COMT,SNTA1,0.0185849796980619,0.9351968989161707
PACS2,HAGH,0.0185843165963888,0.9960187728009092
GAMT,GLIS2,0.0185628496110439,0.94425559544094
PRRC2A,ELFN1,0.0185586027801036,0.9569565168631275
MAFF,ANKRD37,0.0185432694852352,0.1978738019165483
MGST1,PTGS1,0.0185380894690752,0.3272537637514988
TSSC1,STK16,0.018534442409873,0.8489582964548751
ZDHHC8,MRPL4,0.0185207184404134,0.4775334556342635
BRAT1,FAM173A,0.0185198206454515,0.9970126036636002
CHRNA2,SV2A,0.0185056701302528,0.1906415485729573
BMI1,COMMD3-BMI1,0.0185054801404476,0.452279626243375
ASXL2,CEP350,0.0185048840939998,0.597349759358427
ICAM1,PPP1R3B,0.0185005981475114,0.5695906181142649
PCDH11Y,TXLNG,0.0184999443590641,0.2781322950492748
TCEB2,RPL36,0.0184980854392051,0.8845028995702573
POLRMT,LMAN2,0.0184965822845697,0.8460997080914889
VEGFA,CGNL1,0.0184780452400445,0.4218410417864622
COPS2,VTA1,0.0184778999537229,0.9673863080597588
TSSC4,MCRIP1,0.0184763744473457,0.8370797146589182
SCYL1,YIF1B,0.0184714626520872,0.9461894242682232
MAFF,BHLHE40,0.0184623561799526,0.3688082632950544
ARHGAP33,TMEM59L,0.0184532776474952,0.9795149281236568
PFKFB4,NOL3,0.0184472352266311,0.4038711272192878
HAPLN4,SYT2,0.0184394754469394,0.4262689803806537
BNIP3,PLOD2,0.0184365138411521,0.4002651484522031
ZNF385A,DLG4,0.0184342246502637,0.9823168824395148
DUSP1,CYR61,0.018433827906847,0.3068693435390967
HSPH1,DNAJB1,0.0184337403625249,0.2200518080714902
NRTN,GNAT1,0.018423831090331,0.4488673110420819
TIPARP,FOSB,0.0184212587773799,0.227725030143703
ALG10B,LCORL,0.0184186901897192,0.8250993182127856
NR4A1,IER2,0.0184031259268522,0.1829410307291042
HLA-DQA1,HLA-DRA,0.0184000767767429,0.1456338310378719
MICU3,ETNK1,0.0183979887515306,0.5293564203622897
FRYL,IMPG2,0.0183932706713676,0.8973284967605352
SLC6A17,SV2A,0.0183901228010654,0.1839647844022472
SERPING1,C1S,0.0183872934430837,0.1467050086359895
ILVBL,SPPL2B,0.0183868464082479,0.9440526298767636
KMT2D,WDR62,0.0183830112218856,0.6427771382913839
STUB1,GPX4,0.0183816961944103,0.3356029176865022
SPTBN5,NXNL1,0.0183745827525854,0.7823291073131596
SEPT9,SCARA3,0.0183740407228469,0.9909417633482848
VPS51,CUEDC1,0.0183713380247354,0.9478620405906172
FBRS,MYO9B,0.0183593854308128,0.6846868874531281
ACOT7,TUBB3,0.0183556042611598,0.2447593278252765
STX1B,CHRNA2,0.0183437466621398,0.2272690283671142
KLF10,EGR3,0.0183393452316522,0.0038944026029184
CLCN7,CD320,0.0183350257575511,0.9042145628722073
UPF1,SH2B1,0.0183260794728994,0.4324152046752985
RC3H2,LATS1,0.0183178950101137,0.8237822380959656
PTGS1,F5,0.0183077976107597,0.0749001439113002
CDC34,NR2F6,0.0183045174926519,0.5162646074479907
SCAF1,POLR2E,0.0183035023510456,0.7234342023820327
PRRC2A,MCOLN1,0.0182973090559244,0.9892266855483408
KIF2A,SYDE2,0.0182801131159067,0.6431495006785515
SPSB3,GPR137,0.0182797461748123,0.96142787337346
SGTA,IFT140,0.0182740446180105,0.8262522009514509
SCAP,RAB1A,0.0182729884982109,0.985785867532154
ARHGEF10L,FOXP4,0.0182680394500494,0.8120696689967913
STRA13,PHPT1,0.018260471522808,0.4939328174193808
GNA11,IGSF8,0.0182600412517786,0.5405583347783831
C1orf159,LMF2,0.0182564929127693,0.3201110501427887
LZTR1,FBXL6,0.0182556379586458,0.8456797183099233
LYPLA2,CD81,0.0182408113032579,0.989598624854685
ABCC3,GFAP,0.0182378143072128,0.1980160949954124
UHMK1,KIF5B,0.0182344242930412,0.8376245258250085
RGPD2,RGPD1,0.0182221177965402,0.0481359285105474
RNF38,RBM27,0.0182219538837671,0.4657558616743423
ATG2A,SPNS1,0.0182204693555831,0.49857989184113
PPARD,CAMTA2,0.0182047858834266,0.9745839534657648
BTBD2,RAP1GAP,0.0181991159915924,0.9929144924005904
CAND1,APPBP2,0.0181971378624439,0.595549778836553
FKBP8,CCDC24,0.0181944128125906,0.8975830061642643
AKT1,UBXN6,0.0181717928498983,0.4923602142118466
COPS2,MAP4K3,0.0181641839444637,0.4467241112638356
GGA1,DNAJB2,0.0181574448943138,0.8547594445290664
PTOV1,KIF1A,0.0181410145014524,0.4933137871424364
ABCA2,DBNDD1,0.0181400068104267,0.9991019538004328
CSK,ZNF574,0.0181394163519144,0.9951044746193686
PPP1R16A,DMPK,0.0181289799511432,0.9637970380285164
NCAPH2,UPF1,0.0181281492114067,0.9258130153265162
APBB1,PTGES2,0.0181237254291772,0.9528114189902406
CFI,MAOB,0.0181192997843027,0.500061065046597
LGALS3,GBP2,0.0181176010519266,0.4604838303995208
USP33,PLXNA3,0.01811533421278,0.9319522870425236
FOSB,CKS2,0.0181147176772356,0.377598388728144
PODN,SERPING1,0.0181127022951841,0.5185489650480188
PSD,PLEKHM2,0.0181125700473785,0.4718314732828307
AKT1,TMEM54,0.0181045811623334,0.5357163650632061
APBB1,APLP1,0.0181031357496976,0.8917033187724701
ADGRB2,RHBDL1,0.0180988814681768,0.8590528714932606
IQSEC3,HAPLN4,0.0180939324200153,0.7663788528162383
G6PD,LZTS1,0.0180879142135381,0.9242294318198518
HILPDA,MAFF,0.0180830638855695,0.2316070932826041
SMARCA4,CCDC130,0.0180638320744037,0.8704997208273897
ZBTB17,ZNF598,0.0180628560483455,0.9890555052788692
FOSL2,GPRC5A,0.018060527741909,0.2457079339413987
EGR3,EGR1,0.0180556308478117,0.1374414439784243
HID1,EFEMP2,0.0180341806262731,0.8857130374376073
AK1,GPR108,0.0180335380136966,0.5422271525924075
LMTK3,EEF1A2,0.0180192738771438,0.5867473627297886
LDLRAD4,FUT11,0.0180112589150667,0.1582883537792011
CHI3L1,STAT3,0.0180027447640895,0.6678719471401894
GADD45B,RGS16,0.017993789166212,0.1146017203740668
ZBTB48,B4GALT7,0.017989844083786,0.1903146400712955
MRPS30,TRIP11,0.0179856270551681,0.7666838945060567
GGA1,USF2,0.0179778356105089,0.951805942436876
MAPK8IP1,KLC2,0.0179763585329055,0.933734936634666
STAT3,DTX4,0.0179763343185186,0.5873474981086598
B3GAT3,CHCHD10,0.0179636962711811,0.5255919078209893
TNRC18,MAPK8IP2,0.0179617088288068,0.8166345902711426
PLXNB2,FAM102A,0.0179544799029827,0.9885818652155076
ATF3,RASD1,0.0179491732269525,0.7727572328346448
AP1B1,KIFC3,0.0179485753178596,0.6297503447328011
SLC25A22,RPS19,0.0179474093019962,0.982902056578521
GPSM1,RNF126,0.0179379675537347,0.9859837484660984
AKAP12,CGNL1,0.0179229639470577,0.0374046851246032
C1QC,C1QB,0.0179214347153902,0.3608689620831195
SEZ6L2,LMNB2,0.0179164782166481,0.9350879543016009
NR1H2,PTOV1,0.0179149340838193,0.995895548104887
ATG2A,PLEC,0.017911946401,0.9899361068684968
GPRC5A,NR2E1,0.0179105531424283,0.3110486604410759
PDDC1,ZNF335,0.0179059244692325,0.9866657832390962
ZFP36,GADD45B,0.0179056655615568,0.0844194037435461
PIM1,CSRNP1,0.0179046895354986,0.3412155121989697
STK25,SLC38A10,0.0178915373980999,0.8568889137500009
ARHGDIA,ZYX,0.0178743638098239,0.9588647952820316
NR4A1,AVPI1,0.0178610756993293,0.168538348209054
PAPOLA,TBC1D23,0.0178557801991701,0.6446345234967593
DDX3Y,USP9X,0.0178435798734426,0.3870284154144685
AL109923.1,RSC1A1,0.0178433489054441,0.160138629390051
ZSWIM8,GGA1,0.0178384818136692,0.9119837571334656
COPE,BRSK2,0.0178383495658636,0.9847834440461358
MAP1S,GIGYF1,0.0178329143673181,0.9946573436086164
BMI1,PAPOLA,0.0178297683596611,0.3422904584248828
CLEC2L,SCN4B,0.0178243704140186,0.5411626237005367
ADGRG1,BOC,0.0178159791976213,0.6086300332712846
SGSM3,MED16,0.0178146120160818,0.9707944652683131
SCAMP1,MICU3,0.0178105682134628,0.5371303739610418
PFKFB4,CA9,0.0178076513111591,0.1333283801693951
CYR61,BTG2,0.0177954602986574,0.1713712885292603
GPR137,PMPCB,0.0177903305739164,0.9931951824326372
HBEGF,ATF3,0.0177902691066265,0.0862089578386515
POU4F1,NRN1,0.0177819263190031,0.0062112200581968
MMP14,GDF15,0.0177777409553527,0.6724789621233992
IGFBP5,LITAF,0.0177773889154195,0.6930887923782681
TMEM184B,IGSF21,0.0177741199731826,0.9957828830771286
NACAD,EVI5L,0.0177705325186252,0.4090888581174868
SLC6A17,AHNAK2,0.0177673436701297,0.6239903497732907
CKB,TAB1,0.0177652519196271,0.9919695892020072
BRSK2,FAM69B,0.0177648812532424,0.9811730393746732
ZER1,EDC4,0.0177620332688093,0.8036702084917156
MAST1,AGAP3,0.0177594143897295,0.9066592625629396
PPP1R37,LLGL2,0.0177463069558143,0.6349910765693941
APBB1,CLTB,0.0177385788410902,0.991026427913284
RFX1,ARHGAP33,0.0177374184131622,0.9290664931912628
GMFB,ARHGAP5,0.0177366808056831,0.942895416715048
TRIM28,STAU2,0.0177354868501424,0.9929025039488724
PFKL,IRF2BP1,0.0177288688719272,0.9981876627392016
AL109923.1,HSPE1-MOB4,0.0177285689860582,0.3752966572596937
SYT2,NRN1,0.0177272465080022,0.1576586662344882
RNF24,PFKFB4,0.017724635079503,0.0402681566628031
SLC25A22,RAD23A,0.0177241396158933,0.9637398749985394
XYLT2,PALM,0.0177208557724952,0.4207511003300493
HSF4,EHD2,0.0177200660109519,0.8775138682991591
KLHL17,ROGDI,0.017718069255352,0.5226329966890927
PPFIA3,TCF25,0.017715685069561,0.2094268688076318
UBE2D1,SCAMP1,0.0177151169627904,0.3480277378841166
STX1B,SLC6A17,0.0177053622901439,0.222481284895489
FOSB,JUND,0.0177006758749485,0.1703361885560025
WDR24,MRPL4,0.0177003536373376,0.8901218804331035
PPP6R2,TCOF1,0.0176901258528232,0.4908563467406922
CACNG7,SMPD3,0.0176900438964366,0.6271550876898538
ARHGEF10L,CYB5R3,0.0176876187324523,0.9786212071147268
ATP13A1,MED15,0.0176858212798833,0.8054400343525581
CD44,OSMR,0.0176854226738214,0.3067959994386839
VEGFA,EFNA1,0.0176815036684274,0.4393915658236802
SHARPIN,PIDD1,0.0176797118037939,0.9742070806447584
PRRC2A,NXNL1,0.017672149464488,0.8242164185833245
PTGES2,G6PD,0.0176703855395317,0.97816333478717
SEPT9,FAM102A,0.0176656302064657,0.9749982152490636
ATP13A1,ADRM1,0.0176610965281724,0.9660668655640796
FOSB,HBEGF,0.0176570005714893,0.1490922645267574
ETNK1,MAP4K3,0.0176518969237804,0.873245889364812
NDUFS8,SLC25A11,0.0176502168178558,0.5160287719874185
DDX54,CENPB,0.0176478195935487,0.9789249325519526
ZBTB7B,PPP4C,0.0176456961780786,0.9588398401742092
DEAF1,PPP1R37,0.0176431592553854,0.8551780647748967
TMEM222,ZBTB48,0.0176299829035997,0.9762501399358232
CRAT,ABR,0.0176243800669908,0.4575280729329876
RAB3B,GABRG1,0.017624219879508,0.0044828372525077
NUCB1,ZBTB17,0.0176236368715763,0.9451774197975248
PLOD2,TCAF2,0.017623046413064,0.3035493067467679
PIN1,MAP7D1,0.0176191516220569,0.9751466797583932
XAB2,ZC3H3,0.0176144037395715,0.949476051183022
BNIP3L,CCNG2,0.0176137965172529,0.3840366627774084
FBXL6,ABHD17A,0.0176089815795421,0.4213491567055423
RASGRF1,RAB3B,0.0175973307341337,0.3063971317903046
HBEGF,CSRNP1,0.0175958424806594,0.3596492777688221
ACTB,ARC,0.0175920836627483,0.5765874868804355
STK25,EEF1D,0.0175914019346237,0.9931471264412308
MEX3C,MSL2,0.0175848416984081,0.2706403312954229
ABCA2,INTS1,0.0175842922180891,0.8228551298968205
TTYH3,ERF,0.0175832733511924,0.5027026510534985
SDF4,ZBTB48,0.0175789278000593,0.9936169745542394
GPRC5A,GPR3,0.0175747741013765,0.7686785618415738
NR4A3,PTP4A1,0.0175731647759675,0.6085490495906485
HAPLN4,NEFH,0.0175712686032056,0.2852345891175649
PPP1R37,PLXNA1,0.0175671018660068,0.9940519300346372
NPVF,CP,0.0175633877515792,0.1262839456182754
MAFF,CH507-42P11.8,0.0175616852939128,0.5256430954927072
IGFBP5,PFKFB4,0.0175587609410285,0.3530852530206071
FURIN,VPS51,0.0175516456365585,0.3954579562467496
FUT11,PDK1,0.0175491292029619,0.2185677857749551
GNG3,SULT4A1,0.0175484176725149,0.522521906288494
FBXO28,KLHL9,0.0175423510372638,0.2572522199862713
PCK1,FOSB,0.0175396781414747,0.3400600964235069
SCAMP1,GPR160,0.0175381265580654,0.7270486449196236
BCAP31,SNRPD2,0.017537260428071,0.776005297845658
GAD1,GABRG1,0.017534052953124,0.4129174046299643
GPR137,PRRC2A,0.0175295565277338,0.9786185547778804
ZFX,DDX3X,0.0175244677811861,0.1236624050460076
EVI5L,MBD3,0.0175208337604999,0.996246792524348
HGS,TELO2,0.0175158530473709,0.9967446816604132
B3GAT3,RELL2,0.0175081975758075,0.995053720707178
FBN2,SLC27A6,0.0175061672925949,0.0404143701134947
KCNJ13,OMG,0.0174989067018032,0.0424853099298241
FMR1,SMNDC1,0.0174978151917457,0.8358233220499793
SPPL2B,POLM,0.0174968373030424,0.9763151717112843
CMTR2,FAM13B,0.0174956284463405,0.8025716213033964
MVP,ITGB4,0.0174916330724954,0.3295978248313206
PLS1,ICK,0.0174898523837327,0.4119375864551783
DRAP1,FAM208B,0.0174893401563167,0.9965974190494328
CCDC130,POLM,0.0174882691353559,0.9670824481753746
ADGRG4,DCHS2,0.0174843929708004,0.0149343069864058
PCNX3,GIPC1,0.0174820143729448,0.9906301195795616
FURIN,PLCH2,0.0174792055040597,0.7634224433540673
BTG2,AVPI1,0.0174750685691833,0.0679141260681924
FOSB,JUN,0.0174680016934871,0.2500261753234606
MRPL4,MYBBP1A,0.017465554177761,0.969981561105398
FAM162A,STC2,0.0174629148095846,0.1784444786627345
LOXL3,PFKFB3,0.0174628384411335,0.0715829256207334
OSMR,FABP5,0.0174595098942518,0.639167764325825
ACTN4,FKBP10,0.0174563229084014,0.7295803924317884
HPCAL1,RAB1B,0.0174551624804735,0.9646670722581374
FUT11,FAM162A,0.0174518059939146,0.4911526063242204
CROCC,RBM10,0.017448192462325,0.5369886985707623
PPP4R3B,USP12,0.0174458287656307,0.4770499507791489
EEF2,B4GALNT4,0.0174430515617132,0.7858983578474549
C16orf58,DUS1L,0.0174419526010751,0.3983013219962076
MED15,OSBPL7,0.0174407195299863,0.994439592603302
AURKAIP1,CCDC124,0.0174388978630304,0.9644418389154
PTOV1,CRTC2,0.0174277555197477,0.8797645320190335
CTSD,PC,0.0174274370074272,0.9977121730536536
TMED7,GOLT1B,0.0174247473478317,0.2493540275038961
TUBGCP6,ZBTB17,0.0174183864146471,0.9874710439991394
SSNA1,GGA1,0.0174080096185207,0.9553588187690868
GPR3,NR4A3,0.0174036510288715,0.1585552780858563
TLE2,PLOD1,0.0174017865210771,0.9469950989264084
COL7A1,TMEM265,0.0173969138413667,0.946516549421332
CACFD1,CYC1,0.0173944719135761,0.9809536502412772
PITPNM1,ATG2A,0.0173941198736429,0.9487239485100109
RPS6KB1,TDP2,0.0173926185816526,0.5665011091492199
GRK6,ZC3H7B,0.0173902418464422,0.5029426704088976
HGS,ATP6V0E2,0.0173870418220758,0.9923170208465302
STK25,FBXL6,0.0173866655677557,0.979549294813572
PIAS4,LONP1,0.0173829291015863,0.4012720495648971
RASD1,RGS16,0.0173821859061718,0.3192819942716485
KCNAB2,GRIN1,0.0173808876425027,0.7361588426248478
NFKB2,ADGRG1,0.0173768699169158,0.8071815495552352
PFKFB4,HK2,0.0173682309687137,0.4531522800130304
FOXP4,ALDOA,0.0173665899783372,0.9951982759153968
PKN2,TBC1D23,0.0173633508384227,0.7951173041270991
GPR137,DPP9,0.0173633433878421,0.9945615503071104
GGA1,TMEM175,0.0173570103943347,0.9639518442311368
C9orf172,THOP1,0.0173523686826229,0.9258688858564932
MCRIP1,SCNN1D,0.0173522643744945,0.4902881643057975
SGTA,CYC1,0.0173500478267669,0.8926090922934337
RPL13,RPS8,0.0173453465104103,0.6719475134657544
KCNH2,SLC6A8,0.0173442363739013,0.9885486935558426
LZTFL1,KPNA4,0.0173428915441036,0.835456119000205
OMG,DDB2,0.0173423942178487,0.5966795759789013
USF2,C9orf114,0.0173347424715757,0.4779435362280462
MCRIP1,HEXDC,0.0173347145318985,0.9958903707611192
DUS3L,SHARPIN,0.0173220075666904,0.9584057735866384
CHRNA4,SLC4A3,0.017312740907073,0.5849264395686478
MCOLN1,RAD23A,0.0173099786043167,0.9185317505581234
GRIN1,CLEC2L,0.0173058491200208,0.4851567854259996
ITGB4,ADGRG1,0.0172978416085243,0.8049482283586491
SCAMP1,DNAJB14,0.0172961428761482,0.5515048672374187
MRPL4,PGAM2,0.0172948874533176,0.9882784313496542
GPR183,RGS1,0.0172900296747684,0.2124726247008697
PFKL,MAP2K2,0.0172890443354845,0.9023362200904872
GADD45B,CH507-42P11.8,0.0172886084765195,0.1161986511659139
PKN1,PPP2R1A,0.0172813516110181,0.9912117400960704
GIT1,PIDD1,0.0172795932739973,0.9613911371439896
ERO1A,RNF24,0.0172793511301279,0.016685844821881
KCNAB2,PNMAL2,0.0172765552997589,0.9203286985381924
